location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million
Dominica,DMA,2021-05-23,,,,,264,,,,3667
Dominica,DMA,2021-05-24,,,,,278,,,,3862
Dominica,DMA,2021-05-25,,,,,279,,,,3875
Dominica,DMA,2021-05-26,36449,19634,16815,,279,50.63,27.27,23.36,3875
Dominica,DMA,2021-05-27,,,,,274,,,,3806
Dominica,DMA,2021-05-28,36934,19733,17201,,268,51.3,27.41,23.89,3723
Dominica,DMA,2021-05-29,,,,,236,,,,3278
Dominica,DMA,2021-05-30,,,,,203,,,,2820
Dominica,DMA,2021-05-31,37080,19809,17271,,170,51.51,27.52,23.99,2361
Dominica,DMA,2021-06-01,,,,,133,,,,1847
Dominica,DMA,2021-06-02,37126,19830,17296,,97,51.57,27.55,24.03,1347
Dominica,DMA,2021-06-03,,,,,75,,,,1042
Dominica,DMA,2021-06-04,,,,,54,,,,750
Dominica,DMA,2021-06-05,37400,19970,17430,,60,51.95,27.74,24.21,833
Dominica,DMA,2021-06-06,,,,,63,,,,875
Dominica,DMA,2021-06-07,,,,,66,,,,917
Dominica,DMA,2021-06-08,,,,,72,,,,1000
Dominica,DMA,2021-06-09,37678,20048,17630,,79,52.34,27.85,24.49,1097
Dominica,DMA,2021-06-10,,,,,74,,,,1028
Dominica,DMA,2021-06-11,,,,,70,,,,972
Dominica,DMA,2021-06-12,,,,,65,,,,903
Dominica,DMA,2021-06-13,,,,,64,,,,889
Dominica,DMA,2021-06-14,37978,20134,17844,,63,52.75,27.97,24.79,875
Dominica,DMA,2021-06-15,,,,,63,,,,875
Dominica,DMA,2021-06-16,,,,,63,,,,875
Dominica,DMA,2021-06-17,38192,20183,18009,,65,53.05,28.04,25.02,903
Dominica,DMA,2021-06-18,,,,,76,,,,1056
Dominica,DMA,2021-06-19,,,,,88,,,,1222
Dominica,DMA,2021-06-20,,,,,99,,,,1375
Dominica,DMA,2021-06-21,,,,,110,,,,1528
Dominica,DMA,2021-06-22,,,,,120,,,,1667
Dominica,DMA,2021-06-23,,,,,130,,,,1806
Dominica,DMA,2021-06-24,,,,,140,,,,1945
Dominica,DMA,2021-06-25,39309,20302,19007,,140,54.6,28.2,26.4,1945
Dominica,DMA,2021-06-26,,,,,133,,,,1847
Dominica,DMA,2021-06-27,,,,,125,,,,1736
Dominica,DMA,2021-06-28,,,,,118,,,,1639
Dominica,DMA,2021-06-29,,,,,111,,,,1542
Dominica,DMA,2021-06-30,,,,,104,,,,1445
Dominica,DMA,2021-07-01,,,,,97,,,,1347
Dominica,DMA,2021-07-02,39938,20390,19548,,90,55.48,28.32,27.15,1250
Dominican Republic,DOM,2021-02-15,0,0,,,,0.0,0.0,,
Dominican Republic,DOM,2021-02-16,385,385,,385,385,0.0,0.0,,35
Dominican Republic,DOM,2021-02-17,1379,1379,,994,690,0.01,0.01,,64
Dominican Republic,DOM,2021-02-18,5328,5328,,3949,1776,0.05,0.05,,164
Dominican Republic,DOM,2021-02-19,10200,10200,,4872,2550,0.09,0.09,,235
Dominican Republic,DOM,2021-02-20,13087,13087,,2887,2617,0.12,0.12,,241
Dominican Republic,DOM,2021-02-21,14264,14264,,1177,2377,0.13,0.13,,219
Dominican Republic,DOM,2021-02-22,,,,,2616,,,,241
Dominican Republic,DOM,2021-02-23,,,,,3139,,,,289
Dominican Republic,DOM,2021-02-24,26400,26400,,,3574,0.24,0.24,,329
Dominican Republic,DOM,2021-02-25,,,,,3970,,,,366
Dominican Republic,DOM,2021-02-26,,,,,4234,,,,390
Dominican Republic,DOM,2021-02-27,,,,,4782,,,,441
Dominican Republic,DOM,2021-02-28,,,,,5574,,,,514
Dominican Republic,DOM,2021-03-01,60000,60000,,,5956,0.55,0.55,,549
Dominican Republic,DOM,2021-03-02,105000,105000,,45000,11806,0.97,0.97,,1088
Dominican Republic,DOM,2021-03-03,161827,161827,,56827,19347,1.49,1.49,,1783
Dominican Republic,DOM,2021-03-04,227719,227719,,65892,27800,2.1,2.1,,2563
Dominican Republic,DOM,2021-03-05,303490,303490,,75771,37664,2.8,2.8,,3472
Dominican Republic,DOM,2021-03-06,375265,375265,,71775,46958,3.46,3.46,,4329
Dominican Republic,DOM,2021-03-07,,,,,47768,,,,4403
Dominican Republic,DOM,2021-03-08,400041,400041,,,48577,3.69,3.69,,4478
Dominican Republic,DOM,2021-03-09,480237,480237,,80196,53605,4.43,4.43,,4942
Dominican Republic,DOM,2021-03-10,547091,547091,,66854,55038,5.04,5.04,,5074
Dominican Republic,DOM,2021-03-11,606006,606006,,58915,54041,5.59,5.59,,4982
Dominican Republic,DOM,2021-03-12,,,,,45681,,,,4211
Dominican Republic,DOM,2021-03-13,,,,,37891,,,,3493
Dominican Republic,DOM,2021-03-14,,,,,38586,,,,3557
Dominican Republic,DOM,2021-03-15,675000,675000,,,39280,6.22,6.22,,3621
Dominican Republic,DOM,2021-03-16,,,,,30055,,,,2771
Dominican Republic,DOM,2021-03-17,,,,,22737,,,,2096
Dominican Republic,DOM,2021-03-18,,,,,16553,,,,1526
Dominican Republic,DOM,2021-03-19,,,,,16321,,,,1505
Dominican Republic,DOM,2021-03-20,,,,,16089,,,,1483
Dominican Republic,DOM,2021-03-21,,,,,15857,,,,1462
Dominican Republic,DOM,2021-03-22,,,,,15625,,,,1440
Dominican Republic,DOM,2021-03-23,800000,800000,,,15625,7.37,7.37,,1440
Dominican Republic,DOM,2021-03-24,,,,,15655,,,,1443
Dominican Republic,DOM,2021-03-25,,,,,15686,,,,1446
Dominican Republic,DOM,2021-03-26,,,,,15716,,,,1449
Dominican Republic,DOM,2021-03-27,,,,,15747,,,,1452
Dominican Republic,DOM,2021-03-28,,,,,15777,,,,1454
Dominican Republic,DOM,2021-03-29,,,,,15808,,,,1457
Dominican Republic,DOM,2021-03-30,910869,856474,54395,,15838,8.4,7.9,0.5,1460
Dominican Republic,DOM,2021-03-31,,,,,19281,,,,1777
Dominican Republic,DOM,2021-04-01,,,,,22723,,,,2095
Dominican Republic,DOM,2021-04-02,,,,,26166,,,,2412
Dominican Republic,DOM,2021-04-03,,,,,29608,,,,2729
Dominican Republic,DOM,2021-04-04,,,,,33050,,,,3047
Dominican Republic,DOM,2021-04-05,,,,,36493,,,,3364
Dominican Republic,DOM,2021-04-06,,,,,39935,,,,3681
Dominican Republic,DOM,2021-04-07,,,,,39935,,,,3681
Dominican Republic,DOM,2021-04-08,,,,,39935,,,,3681
Dominican Republic,DOM,2021-04-09,,,,,39935,,,,3681
Dominican Republic,DOM,2021-04-10,,,,,39935,,,,3681
Dominican Republic,DOM,2021-04-11,,,,,39935,,,,3681
Dominican Republic,DOM,2021-04-12,,,,,39935,,,,3681
Dominican Republic,DOM,2021-04-13,,,,,39935,,,,3681
Dominican Republic,DOM,2021-04-14,1509898,909898,600000,,39935,13.92,8.39,5.53,3681
Dominican Republic,DOM,2021-04-15,,,,,37321,,,,3440
Dominican Republic,DOM,2021-04-16,,,,,34706,,,,3199
Dominican Republic,DOM,2021-04-17,,,,,32092,,,,2958
Dominican Republic,DOM,2021-04-18,,,,,29478,,,,2717
Dominican Republic,DOM,2021-04-19,,,,,26863,,,,2476
Dominican Republic,DOM,2021-04-20,,,,,24249,,,,2235
Dominican Republic,DOM,2021-04-21,,,,,21635,,,,1994
Dominican Republic,DOM,2021-04-22,,,,,21635,,,,1994
Dominican Republic,DOM,2021-04-23,,,,,21635,,,,1994
Dominican Republic,DOM,2021-04-24,,,,,21635,,,,1994
Dominican Republic,DOM,2021-04-25,1747878,993804,754074,,21635,16.11,9.16,6.95,1994
Dominican Republic,DOM,2021-04-26,1797346,1029281,768065,49468,25611,16.57,9.49,7.08,2361
Dominican Republic,DOM,2021-04-27,1847261,1067830,779431,49915,29651,17.03,9.84,7.19,2733
Dominican Republic,DOM,2021-04-28,1893836,1106733,787103,46575,33214,17.46,10.2,7.26,3062
Dominican Republic,DOM,2021-04-29,1935500,1143669,791831,41664,36075,17.84,10.54,7.3,3326
Dominican Republic,DOM,2021-04-30,1970018,1174227,795791,34518,37916,18.16,10.82,7.34,3495
Dominican Republic,DOM,2021-05-01,1982185,1185502,796683,12167,36563,18.27,10.93,7.34,3371
Dominican Republic,DOM,2021-05-02,1989384,1192415,796969,7199,34501,18.34,10.99,7.35,3180
Dominican Republic,DOM,2021-05-03,2052662,1251674,800988,63278,36474,18.92,11.54,7.38,3362
Dominican Republic,DOM,2021-05-04,2123703,1319445,804258,71041,39492,19.58,12.16,7.41,3641
Dominican Republic,DOM,2021-05-05,2197153,1389890,807263,73450,43331,20.25,12.81,7.44,3994
Dominican Republic,DOM,2021-05-06,2264381,1456488,807893,67228,46983,20.87,13.43,7.45,4331
Dominican Republic,DOM,2021-05-07,2325108,1515063,810045,60727,50727,21.43,13.97,7.47,4676
Dominican Republic,DOM,2021-05-08,2345528,1535083,810445,20420,51906,21.62,14.15,7.47,4785
Dominican Republic,DOM,2021-05-09,2354281,1543725,810556,8753,52128,21.7,14.23,7.47,4805
Dominican Republic,DOM,2021-05-10,2483629,1671046,812583,129348,61567,22.9,15.4,7.49,5675
Dominican Republic,DOM,2021-05-11,2640409,1825500,814909,156780,73815,24.34,16.83,7.51,6805
Dominican Republic,DOM,2021-05-12,2801356,1984662,816694,160947,86315,25.82,18.3,7.53,7957
Dominican Republic,DOM,2021-05-13,2941030,2122713,818317,139674,96664,27.11,19.57,7.54,8911
Dominican Republic,DOM,2021-05-14,3071487,2251255,820232,130457,106626,28.31,20.75,7.56,9829
Dominican Republic,DOM,2021-05-15,3105105,2284580,820525,33618,108511,28.62,21.06,7.56,10003
Dominican Republic,DOM,2021-05-16,3119820,2299179,820641,14715,109363,28.76,21.19,7.56,10081
Dominican Republic,DOM,2021-05-17,,,,,108806,,,,10030
Dominican Republic,DOM,2021-05-18,3370726,2545132,825594,,104331,31.07,23.46,7.61,9618
Dominican Republic,DOM,2021-05-19,3488131,2658818,829313,117405,98111,32.15,24.51,7.64,9044
Dominican Republic,DOM,2021-05-20,3593646,2748532,845114,105515,93231,33.13,25.34,7.79,8594
Dominican Republic,DOM,2021-05-21,3694329,2822348,871981,100683,88977,34.06,26.02,8.04,8202
Dominican Republic,DOM,2021-05-22,3725377,2845928,879449,31048,88610,34.34,26.23,8.11,8168
Dominican Republic,DOM,2021-05-23,3739010,2855808,883202,13633,88456,34.47,26.33,8.14,8154
Dominican Republic,DOM,2021-05-24,3845766,2932987,912779,106756,85785,35.45,27.04,8.41,7908
Dominican Republic,DOM,2021-05-25,3948015,3003678,944337,102249,82470,36.39,27.69,8.71,7602
Dominican Republic,DOM,2021-05-26,4041312,3064800,976512,93297,79026,37.25,28.25,9.0,7285
Dominican Republic,DOM,2021-05-27,4121584,3115252,1006332,80272,75420,37.99,28.72,9.28,6952
Dominican Republic,DOM,2021-05-28,4188983,3155232,1033751,67399,70665,38.62,29.09,9.53,6514
Dominican Republic,DOM,2021-05-29,4210215,3169176,1041039,21232,69263,38.81,29.21,9.6,6385
Dominican Republic,DOM,2021-05-30,4214163,3171332,1042831,3948,67879,38.85,29.23,9.61,6257
Dominican Republic,DOM,2021-05-31,4311374,3223950,1087424,97211,66515,39.74,29.72,10.02,6132
Dominican Republic,DOM,2021-06-01,4456516,3313861,1142655,145142,72643,41.08,30.55,10.53,6697
Dominican Republic,DOM,2021-06-02,4625387,3424187,1201200,168871,83439,42.64,31.57,11.07,7692
Dominican Republic,DOM,2021-06-03,4761529,3530338,1231191,136142,91421,43.89,32.54,11.35,8428
Dominican Republic,DOM,2021-06-04,4989807,3687044,1302763,228278,114403,46.0,33.99,12.01,10546
Dominican Republic,DOM,2021-06-05,5115370,3784461,1330909,125563,129308,47.16,34.89,12.27,11920
Dominican Republic,DOM,2021-06-06,5197199,3848889,1348310,81829,140434,47.91,35.48,12.43,12946
Dominican Republic,DOM,2021-06-07,5417069,3971831,1445238,219870,157956,49.94,36.61,13.32,14561
Dominican Republic,DOM,2021-06-08,5656548,4091884,1564664,239479,171433,52.14,37.72,14.42,15803
Dominican Republic,DOM,2021-06-09,5900600,4212646,1687954,244052,182173,54.39,38.83,15.56,16793
Dominican Republic,DOM,2021-06-10,6050983,4223427,1827556,150383,184208,55.78,38.93,16.85,16981
Dominican Republic,DOM,2021-06-11,6173811,4227940,1945871,122828,169143,56.91,38.97,17.94,15592
Dominican Republic,DOM,2021-06-12,6219867,4241798,1978069,46056,157785,57.34,39.1,18.23,14545
Dominican Republic,DOM,2021-06-13,6251341,4258343,1992998,31474,150592,57.63,39.25,18.37,13882
Dominican Republic,DOM,2021-06-14,6370569,4272574,2097995,119228,136214,58.73,39.39,19.34,12557
Dominican Republic,DOM,2021-06-15,6473104,4286397,2186707,102535,116651,59.67,39.51,20.16,10753
Dominican Republic,DOM,2021-06-16,6553710,4301394,2252316,80606,93301,60.41,39.65,20.76,8601
Dominican Republic,DOM,2021-06-17,6675351,4344495,2330856,121641,89195,61.54,40.05,21.49,8222
Dominican Republic,DOM,2021-06-18,6835074,4422388,2412686,159723,94466,63.01,40.77,22.24,8708
Dominican Republic,DOM,2021-06-19,6943666,4491478,2452188,108592,103400,64.01,41.4,22.61,9532
Dominican Republic,DOM,2021-06-20,7012445,4541739,2470706,68779,108729,64.64,41.87,22.78,10023
Dominican Republic,DOM,2021-06-21,7172478,4625991,2546487,160033,114558,66.12,42.64,23.47,10560
Dominican Republic,DOM,2021-06-22,7301587,4691111,2610476,129109,118355,67.31,43.24,24.06,10910
Dominican Republic,DOM,2021-06-23,7402235,4746498,2655737,100648,121218,68.24,43.75,24.48,11174
Dominican Republic,DOM,2021-06-24,7482545,4790322,2692223,80310,115313,68.98,44.16,24.82,10630
Dominican Republic,DOM,2021-06-25,7545508,4826862,2718646,62963,101491,69.56,44.5,25.06,9356
Dominican Republic,DOM,2021-06-26,7569805,4842540,2727265,24297,89448,69.78,44.64,25.14,8246
Dominican Republic,DOM,2021-06-27,7583057,4851699,2731358,13252,81516,69.9,44.72,25.18,7514
Dominican Republic,DOM,2021-06-28,7653536,4883358,2770178,70479,68723,70.55,45.02,25.54,6335
Dominican Republic,DOM,2021-06-29,7746038,4918071,2827967,92502,63493,71.41,45.34,26.07,5853
Dominican Republic,DOM,2021-06-30,7842179,4949582,2892597,96141,62849,72.29,45.63,26.67,5794
Dominican Republic,DOM,2021-07-01,,,,,65128,,,,6004
Dominican Republic,DOM,2021-07-02,8034708,5008715,3025993,,69886,74.07,46.17,27.89,6442
Dominican Republic,DOM,2021-07-03,8077985,5019355,3058630,43277,72597,74.47,46.27,28.2,6692
Dominican Republic,DOM,2021-07-04,8119502,5030094,3089408,41517,76635,74.85,46.37,28.48,7064
Ecuador,ECU,2021-01-21,0,0,,,,0.0,0.0,,
Ecuador,ECU,2021-01-22,108,108,,108,108,0.0,0.0,,6
Ecuador,ECU,2021-01-23,,,,,341,,,,19
Ecuador,ECU,2021-01-24,,,,,419,,,,24
Ecuador,ECU,2021-01-25,,,,,458,,,,26
Ecuador,ECU,2021-01-26,,,,,481,,,,27
Ecuador,ECU,2021-01-27,2982,2982,,,497,0.02,0.02,,28
Ecuador,ECU,2021-01-28,,,,,484,,,,27
Ecuador,ECU,2021-01-29,,,,,526,,,,30
Ecuador,ECU,2021-01-30,,,,,502,,,,28
Ecuador,ECU,2021-01-31,,,,,478,,,,27
Ecuador,ECU,2021-02-01,,,,,454,,,,26
Ecuador,ECU,2021-02-02,,,,,430,,,,24
Ecuador,ECU,2021-02-03,,,,,406,,,,23
Ecuador,ECU,2021-02-04,6228,6228,,,406,0.04,0.04,,23
Ecuador,ECU,2021-02-05,,,,,369,,,,21
Ecuador,ECU,2021-02-06,,,,,333,,,,19
Ecuador,ECU,2021-02-07,,,,,297,,,,17
Ecuador,ECU,2021-02-08,,,,,260,,,,15
Ecuador,ECU,2021-02-09,,,,,224,,,,13
Ecuador,ECU,2021-02-10,,,,,187,,,,11
Ecuador,ECU,2021-02-11,,,,,151,,,,9
Ecuador,ECU,2021-02-12,,,,,151,,,,9
Ecuador,ECU,2021-02-13,,,,,151,,,,9
Ecuador,ECU,2021-02-14,,,,,151,,,,9
Ecuador,ECU,2021-02-15,,,,,151,,,,9
Ecuador,ECU,2021-02-16,,,,,151,,,,9
Ecuador,ECU,2021-02-17,8190,6228,1962,,151,0.05,0.04,0.01,9
Ecuador,ECU,2021-02-18,,,,,462,,,,26
Ecuador,ECU,2021-02-19,,,,,773,,,,44
Ecuador,ECU,2021-02-20,,,,,1084,,,,61
Ecuador,ECU,2021-02-21,,,,,1395,,,,79
Ecuador,ECU,2021-02-22,,,,,1707,,,,97
Ecuador,ECU,2021-02-23,,,,,2018,,,,114
Ecuador,ECU,2021-02-24,24492,20784,3708,,2329,0.14,0.12,0.02,132
Ecuador,ECU,2021-02-25,,,,,2500,,,,142
Ecuador,ECU,2021-02-26,,,,,2670,,,,151
Ecuador,ECU,2021-02-27,,,,,2841,,,,161
Ecuador,ECU,2021-02-28,,,,,3012,,,,171
Ecuador,ECU,2021-03-01,42114,35886,6228,,3183,0.24,0.2,0.04,180
Ecuador,ECU,2021-03-02,,,,,3669,,,,208
Ecuador,ECU,2021-03-03,,,,,4156,,,,236
Ecuador,ECU,2021-03-04,59316,53088,6228,,4471,0.34,0.3,0.04,253
Ecuador,ECU,2021-03-05,71148,64920,6228,11832,5658,0.4,0.37,0.04,321
Ecuador,ECU,2021-03-06,,,,,5313,,,,301
Ecuador,ECU,2021-03-07,,,,,4968,,,,282
Ecuador,ECU,2021-03-08,74472,68244,6228,,4623,0.42,0.39,0.04,262
Ecuador,ECU,2021-03-09,75258,69030,6228,786,3916,0.43,0.39,0.04,222
Ecuador,ECU,2021-03-10,,,,,4572,,,,259
Ecuador,ECU,2021-03-11,95915,89687,6228,,5228,0.54,0.51,0.04,296
Ecuador,ECU,2021-03-12,123176,116948,6228,27261,7433,0.7,0.66,0.04,421
Ecuador,ECU,2021-03-13,139359,119222,20137,16183,9586,0.79,0.68,0.11,543
Ecuador,ECU,2021-03-14,,,,,9559,,,,542
Ecuador,ECU,2021-03-15,141191,121054,20137,,9531,0.8,0.69,0.11,540
Ecuador,ECU,2021-03-16,,,,,10318,,,,585
Ecuador,ECU,2021-03-17,,,,,9742,,,,552
Ecuador,ECU,2021-03-18,,,,,9166,,,,520
Ecuador,ECU,2021-03-19,,,,,6172,,,,350
Ecuador,ECU,2021-03-20,,,,,4759,,,,270
Ecuador,ECU,2021-03-21,178970,140765,38205,,5528,1.01,0.8,0.22,313
Ecuador,ECU,2021-03-22,,,,,5632,,,,319
Ecuador,ECU,2021-03-23,182261,143614,38647,,4968,1.03,0.81,0.22,282
Ecuador,ECU,2021-03-24,191179,152526,38653,8918,5342,1.08,0.86,0.22,303
Ecuador,ECU,2021-03-25,,,,,7271,,,,412
Ecuador,ECU,2021-03-26,230770,172413,58357,,9199,1.31,0.98,0.33,521
Ecuador,ECU,2021-03-27,235000,174642,60358,4230,8904,1.33,0.99,0.34,505
Ecuador,ECU,2021-03-28,,,,,8709,,,,494
Ecuador,ECU,2021-03-29,244866,182329,62537,,9179,1.39,1.03,0.35,520
Ecuador,ECU,2021-03-30,,,,,10765,,,,610
Ecuador,ECU,2021-03-31,,,,,11311,,,,641
Ecuador,ECU,2021-04-01,283106,204902,78204,,10304,1.6,1.16,0.44,584
Ecuador,ECU,2021-04-02,,,,,8332,,,,472
Ecuador,ECU,2021-04-03,,,,,8583,,,,486
Ecuador,ECU,2021-04-04,301069,211720,89349,,8734,1.71,1.2,0.51,495
Ecuador,ECU,2021-04-05,335093,228504,106589,34024,12890,1.9,1.3,0.6,731
Ecuador,ECU,2021-04-06,356783,244159,112624,21690,14167,2.02,1.38,0.64,803
Ecuador,ECU,2021-04-07,,,,,12809,,,,726
Ecuador,ECU,2021-04-08,363255,250631,112624,,11450,2.06,1.42,0.64,649
Ecuador,ECU,2021-04-09,,,,,13397,,,,759
Ecuador,ECU,2021-04-10,,,,,15344,,,,870
Ecuador,ECU,2021-04-11,,,,,17291,,,,980
Ecuador,ECU,2021-04-12,,,,,15233,,,,863
Ecuador,ECU,2021-04-13,,,,,14937,,,,847
Ecuador,ECU,2021-04-14,480962,338180,142782,,17278,2.73,1.92,0.81,979
Ecuador,ECU,2021-04-15,485132,338180,146952,4170,17411,2.75,1.92,0.83,987
Ecuador,ECU,2021-04-16,514151,354019,160132,29019,18754,2.91,2.01,0.91,1063
Ecuador,ECU,2021-04-17,545132,377199,167933,30981,20377,3.09,2.14,0.95,1155
Ecuador,ECU,2021-04-18,554369,384093,170276,9237,18894,3.14,2.18,0.97,1071
Ecuador,ECU,2021-04-19,577711,401871,175840,23342,19426,3.27,2.28,1.0,1101
Ecuador,ECU,2021-04-20,601229,421937,179292,23518,19984,3.41,2.39,1.02,1133
Ecuador,ECU,2021-04-21,643702,457403,186299,42473,23249,3.65,2.59,1.06,1318
Ecuador,ECU,2021-04-22,675510,486524,188986,31808,27197,3.83,2.76,1.07,1542
Ecuador,ECU,2021-04-23,711204,514854,196350,35694,28150,4.03,2.92,1.11,1596
Ecuador,ECU,2021-04-24,732717,532367,200350,21513,26798,4.15,3.02,1.14,1519
Ecuador,ECU,2021-04-25,743937,541420,202517,11220,27081,4.22,3.07,1.15,1535
Ecuador,ECU,2021-04-26,765489,555265,210224,21552,26825,4.34,3.15,1.19,1520
Ecuador,ECU,2021-04-27,816175,595699,220476,50686,30707,4.63,3.38,1.25,1740
Ecuador,ECU,2021-04-28,861393,633421,227972,45218,31099,4.88,3.59,1.29,1763
Ecuador,ECU,2021-04-29,920865,691000,229865,59472,35051,5.22,3.92,1.3,1987
Ecuador,ECU,2021-04-30,987452,748021,239431,66587,39464,5.6,4.24,1.36,2237
Ecuador,ECU,2021-05-01,1036794,791822,244972,49342,43440,5.88,4.49,1.39,2462
Ecuador,ECU,2021-05-02,1067472,821960,245512,30678,46219,6.05,4.66,1.39,2620
Ecuador,ECU,2021-05-03,,,,,48411,,,,2744
Ecuador,ECU,2021-05-04,1141262,889218,252044,,46441,6.47,5.04,1.43,2632
Ecuador,ECU,2021-05-05,1182085,924539,257546,40823,45813,6.7,5.24,1.46,2597
Ecuador,ECU,2021-05-06,1215676,953238,262438,33591,42116,6.89,5.4,1.49,2387
Ecuador,ECU,2021-05-07,1245822,981620,264202,30146,36910,7.06,5.56,1.5,2092
Ecuador,ECU,2021-05-08,,,,,33014,,,,1871
Ecuador,ECU,2021-05-09,1289962,1024121,265841,,31784,7.31,5.8,1.51,1802
Ecuador,ECU,2021-05-10,,,,,30030,,,,1702
Ecuador,ECU,2021-05-11,1339196,1066590,272606,,28276,7.59,6.05,1.55,1603
Ecuador,ECU,2021-05-12,1355698,1076427,279271,16502,24802,7.68,6.1,1.58,1406
Ecuador,ECU,2021-05-13,1405898,1101897,304001,50200,27175,7.97,6.25,1.72,1540
Ecuador,ECU,2021-05-14,1456293,1138269,318024,50395,30067,8.25,6.45,1.8,1704
Ecuador,ECU,2021-05-15,1485936,1152298,333638,29643,31149,8.42,6.53,1.89,1766
Ecuador,ECU,2021-05-16,1524724,1179062,345662,38788,33537,8.64,6.68,1.96,1901
Ecuador,ECU,2021-05-17,1560453,1203517,356936,35729,35125,8.84,6.82,2.02,1991
Ecuador,ECU,2021-05-18,1583399,1203778,379621,22946,34886,8.97,6.82,2.15,1977
Ecuador,ECU,2021-05-19,1627070,1225735,401335,43671,38767,9.22,6.95,2.27,2197
Ecuador,ECU,2021-05-20,1727805,1299730,428075,100735,45987,9.79,7.37,2.43,2607
Ecuador,ECU,2021-05-21,,,,,50591,,,,2867
Ecuador,ECU,2021-05-22,1893053,1404426,488627,,58160,10.73,7.96,2.77,3296
Ecuador,ECU,2021-05-23,1946346,1448787,497559,53293,60232,11.03,8.21,2.82,3414
Ecuador,ECU,2021-05-24,,,,,60757,,,,3444
Ecuador,ECU,2021-05-25,2025156,1509795,515361,,63108,11.48,8.56,2.92,3577
Ecuador,ECU,2021-05-26,,,,,62953,,,,3568
Ecuador,ECU,2021-05-27,2110324,1526895,583429,,54646,11.96,8.65,3.31,3097
Ecuador,ECU,2021-05-28,2172656,1538178,634478,62332,51747,12.31,8.72,3.6,2933
Ecuador,ECU,2021-05-29,2205483,1552480,653003,32827,44633,12.5,8.8,3.7,2530
Ecuador,ECU,2021-05-30,2225005,1562970,662035,19522,39808,12.61,8.86,3.75,2256
Ecuador,ECU,2021-05-31,,,,,45800,,,,2596
Ecuador,ECU,2021-06-01,2387698,1622557,765141,,51792,13.53,9.2,4.34,2936
Ecuador,ECU,2021-06-02,2447889,1657029,790860,60191,54307,13.87,9.39,4.48,3078
Ecuador,ECU,2021-06-03,2529218,1702124,827094,81329,59842,14.34,9.65,4.69,3392
Ecuador,ECU,2021-06-04,2597836,1744825,853011,68618,60740,14.72,9.89,4.83,3443
Ecuador,ECU,2021-06-05,2645983,1774025,871958,48147,62929,15.0,10.06,4.94,3567
Ecuador,ECU,2021-06-06,2665806,1791632,874174,19823,62972,15.11,10.15,4.95,3569
Ecuador,ECU,2021-06-07,2717072,1825096,891976,51266,58674,15.4,10.34,5.06,3326
Ecuador,ECU,2021-06-08,2788245,1877548,910697,71173,57221,15.8,10.64,5.16,3243
Ecuador,ECU,2021-06-09,,,,,56992,,,,3230
Ecuador,ECU,2021-06-10,,,,,53743,,,,3046
Ecuador,ECU,2021-06-11,,,,,52309,,,,2965
Ecuador,ECU,2021-06-12,,,,,53801,,,,3049
Ecuador,ECU,2021-06-13,3081172,2043159,1038013,,59338,17.46,11.58,5.88,3363
Ecuador,ECU,2021-06-14,,,,,55744,,,,3160
Ecuador,ECU,2021-06-15,3133387,2079889,1053498,,49306,17.76,11.79,5.97,2795
Ecuador,ECU,2021-06-16,,,,,56110,,,,3180
Ecuador,ECU,2021-06-17,,,,,62915,,,,3566
Ecuador,ECU,2021-06-18,,,,,69719,,,,3952
Ecuador,ECU,2021-06-19,3558254,2351838,1206416,,76524,20.17,13.33,6.84,4337
Ecuador,ECU,2021-06-20,3580667,2368971,1211696,22413,71356,20.3,13.43,6.87,4044
Ecuador,ECU,2021-06-21,3658226,2426450,1231776,77559,78707,20.73,13.75,6.98,4461
Ecuador,ECU,2021-06-22,3725385,2480014,1245371,67159,84571,21.12,14.06,7.06,4793
Ecuador,ECU,2021-06-23,3797663,2537302,1260361,72278,79723,21.52,14.38,7.14,4519
Ecuador,ECU,2021-06-24,3879573,2592300,1287273,81910,76250,21.99,14.69,7.3,4322
Ecuador,ECU,2021-06-25,3944256,2643327,1300929,64683,70317,22.36,14.98,7.37,3986
Ecuador,ECU,2021-06-26,3991635,2680072,1311563,47379,61912,22.62,15.19,7.43,3509
Ecuador,ECU,2021-06-27,4024007,2701284,1322723,32372,63334,22.81,15.31,7.5,3590
Ecuador,ECU,2021-06-28,4091026,2747894,1343132,67019,61829,23.19,15.57,7.61,3504
Ecuador,ECU,2021-06-29,4152557,2793332,1359225,61531,61025,23.54,15.83,7.7,3459
Ecuador,ECU,2021-06-30,4222588,2840809,1381779,70031,60704,23.93,16.1,7.83,3441
Ecuador,ECU,2021-07-01,4301966,2885050,1416916,79378,60342,24.38,16.35,8.03,3420
Ecuador,ECU,2021-07-02,4345970,2885050,1460920,44004,57388,24.63,16.35,8.28,3253
Ecuador,ECU,2021-07-03,4451790,2968679,1483111,105820,65736,25.23,16.83,8.41,3726
Egypt,EGY,2021-01-24,0,0,,,,0.0,0.0,,
Egypt,EGY,2021-01-25,,,,,219,,,,2
Egypt,EGY,2021-01-26,,,,,219,,,,2
Egypt,EGY,2021-01-27,,,,,219,,,,2
Egypt,EGY,2021-01-28,,,,,219,,,,2
